"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"2554",1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1
"2555",1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
"2556",0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0
"2557",0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0
"2558",1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0
"2559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2560",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
"2561",1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0
"2562",1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1
"2563",0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1
"2564",0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
"2565",0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1
"2566",0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
"2567",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2568",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2569",1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0
"2570",1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1
"2571",1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0
"2572",1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1
"2573",0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0
"2574",0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0
"2575",0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1
"2576",0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0
"2577",0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0
"2578",0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
"2579",1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0
"2580",0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
"2581",1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
"2582",0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
"2583",1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1
"2584",0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0
"2585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2586",0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0
"2587",1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1
"2588",0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0
"2589",0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0
"2590",0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1
"2591",0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0
"2592",0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0
"2593",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"2594",1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"2595",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"2596",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"2597",1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"2598",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2599",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"2600",0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0
"2601",1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"2602",1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1
"2603",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
"2604",1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0
"2605",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"2606",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2607",0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1
"2608",0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
"2609",0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
"2610",1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1
"2611",0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
"2612",1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0
"2613",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"2614",1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1
"2615",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"2616",1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1
"2617",1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
"2618",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0
"2619",0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0
"2620",1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"2621",1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1
"2622",1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1
"2623",1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"2624",1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0
"2625",1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1
"2626",1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0
"2627",0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0
"2628",1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0
"2629",0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
"2630",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
"2631",0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1
"2632",0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1
"2633",0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
"2634",0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0
"2635",0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0
"2636",0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0
"2637",1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"2638",1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0
"2639",0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
"2640",1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0
"2641",1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
"2642",1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
"2643",1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1
"2644",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"2645",0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0
"2646",0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
"2647",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"2648",1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1
"2649",1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
"2650",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2651",1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"2652",0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0
"2653",1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0
"2654",1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"2655",1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0
"2656",1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0
"2657",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2658",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"2659",1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"2660",0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"2661",1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1
"2662",1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"2663",0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0
"2664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2665",1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1
"2666",0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
"2667",0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1
"2668",1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0
"2669",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
"2670",0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1
"2671",0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
"2672",0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1
"2673",0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
"2674",0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1
"2675",0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0
"2676",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"2677",1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1
"2678",1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0
"2679",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"2680",0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"2681",1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0
"2682",0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0
"2683",1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0
"2684",1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0
"2685",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"2686",1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1
"2687",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"2688",1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"2689",1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0
"2690",0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0
"2691",0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0
"2692",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2693",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0
"2694",0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"2695",0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1
"2696",1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0
"2697",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
"2698",1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
"2699",1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"2700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2701",0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1
"2702",1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"2703",0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0
"2704",0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
"2705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2706",0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"2707",1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
"2708",1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
"2709",0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0
"2710",0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
"2711",0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0
"2712",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"2713",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2714",1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"2715",1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
"2716",1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1
"2717",0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0
"2718",1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
"2719",0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"2720",1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
"2721",1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0
"2722",1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"2723",1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1
"2724",1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1
"2725",0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
"2726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2727",1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0
"2728",1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0
"2729",1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"2730",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
"2731",1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0
"2732",0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0
"2733",1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"2734",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
"2735",1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
"2736",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2737",0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0
"2738",0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"2739",0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0
"2740",0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0
"2741",0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0
"2742",0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0
"2743",1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1
"2744",0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0
"2745",1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0
"2746",0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1
"2747",1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1
"2748",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
"2749",1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0
"2750",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"2751",0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1
"2752",1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1
"2753",1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
"2754",1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"2755",0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0
"2756",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2757",1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"2758",0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
"2759",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2760",0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1
"2761",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2762",0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
"2763",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"2764",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2765",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1
"2766",0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0
"2767",0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
"2768",1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0
"2769",1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0
"2770",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
"2771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2772",1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0
"2773",1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0
"2774",0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
"2775",1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0
"2776",0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1
"2777",1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"2778",1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1
"2779",1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"2780",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"2781",0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"2782",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
"2783",1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
"2784",1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2785",0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0
"2786",0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0
"2787",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2788",1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"2789",1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1
"2790",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2791",1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
"2792",0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
"2793",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2794",0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0
"2795",1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0
"2796",1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0
"2797",1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1
"2798",1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"2799",1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"2800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2801",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2802",1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0
"2803",1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
"2804",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"2805",1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1
"2806",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
"2807",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"2808",1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0
"2809",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0
"2810",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"2811",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2812",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2813",1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1
"2814",0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0
"2815",0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0
"2816",0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0
"2817",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
"2818",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
"2819",0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1
"2820",1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"2821",0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"2822",0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0
"2823",0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
"2824",0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1
"2825",1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1
"2826",1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0
"2827",0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0
"2828",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
"2829",1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0
"2830",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2831",1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1
"2832",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2833",1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0
"2834",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"2835",1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0
"2836",1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0
"2837",0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1
"2838",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
"2839",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0
"2840",0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
"2841",0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
"2842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2843",1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0
"2844",0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1
"2845",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2846",0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1
"2847",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"2848",1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"2849",0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1
"2850",1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0
"2851",0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1
"2852",1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0
"2853",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"2854",0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"2855",1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0
"2856",0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
"2857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2858",0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0
"2859",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"2860",0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0
"2861",0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0
"2862",1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
"2863",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"2864",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"2865",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"2866",1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
"2867",1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0
"2868",0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0
"2869",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
